username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NaziaRehman6;2016-05-05 04:42;1;1;"Congratulating @SadiqKhan on running such a wonderful campaign. I hope May the 6th will greet you as the mayor of London. #YesWeKhan";;@SadiqKhan;#YesWeKhan;"727961521934979078";https://twitter.com/NaziaRehman6/status/727961521934979078
FloEshalomi;2016-05-05 04:42;0;0;"@cllrpeck @SadiqKhan Thxs Lib - team @LambethLabour will be crucial to getting Sadiq and I elected";;@cllrpeck @SadiqKhan @LambethLabour;;"727961519368048641";https://twitter.com/FloEshalomi/status/727961519368048641
TH3xR34P3R;2016-05-05 04:41;0;0;"@cmarctaylor @SadiqKhan You don't need NFC to commit electoral fraud, just have access to the back end database is all that is needed.";;@cmarctaylor @SadiqKhan;;"727961471867453441";https://twitter.com/TH3xR34P3R/status/727961471867453441
iamFahadChadhar;2016-05-05 04:41;0;1;"@SadiqKhan An inspiring story Son of a Pakistani origin bus driver is likely to beat son of a billionaire in London Mayor election tomorrow";;@SadiqKhan;;"727961346827030528";https://twitter.com/iamFahadChadhar/status/727961346827030528
WomaninHavana;2016-05-05 04:41;2;1;"Words many Londoners have longed to hear on #housing . Get out tmw, & Vote @SadiqKhan for a better London for us all. https:// twitter.com/sadiqkhan/stat us/727933865961136128 …";;@SadiqKhan;#housing;"727961267751784448";https://twitter.com/WomaninHavana/status/727961267751784448
iamFahadChadhar;2016-05-05 04:40;0;1;"Best of luck to @SadiqKhan Khan in London Mayor election.";;@SadiqKhan;;"727961176987078656";https://twitter.com/iamFahadChadhar/status/727961176987078656
East_of_Dulwich;2016-05-05 04:40;2;0;"An alternative guide to voting #AnyoneButZac if you don't want to give Sadiq Khan your first choice vote. http://www. timeout.com/london/blog/te n-more-mayoral-candidates-you-can-vote-for-050416 …";;;#AnyoneButZac;"727961141691985921";https://twitter.com/East_of_Dulwich/status/727961141691985921
Coops23;2016-05-05 04:40;0;0;"Remember to VOTE tomorrow. I'm @SadiqKhan all the way I love London and want to still love it and live in it in 30 years time #VoteLabour";;@SadiqKhan;#VoteLabour;"727961140471402496";https://twitter.com/Coops23/status/727961140471402496
TV__agent;2016-05-05 04:40;0;0;"Sadiq Khan apologises for using derogatory racial slur during TV interview - ITV News #tv http:// dragplus.com/post/id/350296 28 …";;;#tv;"727961058959343616";https://twitter.com/TV__agent/status/727961058959343616
MistySelman;2016-05-05 04:40;2;1;"With Britain struggling to integrate minorities, Sadiq Khan is favored to win election on Thursday, which would make him the first Muslim";;;;"727961014952546305";https://twitter.com/MistySelman/status/727961014952546305
AyazSaleemPK;2016-05-05 04:39;0;0;"@SadiqKhan @AmirMateen2 i pray for your victory &i proud of u your Pakistani family background.";;@SadiqKhan @AmirMateen2;;"727960876460969984";https://twitter.com/AyazSaleemPK/status/727960876460969984
joerichlaw;2016-05-05 04:39;0;1;"Let's hope Sadiq Khan doesn't deploy that hateful term in the future-it's been used against so many of my mates in the past @SaritaAgerman";;@SaritaAgerman;;"727960788640616453";https://twitter.com/joerichlaw/status/727960788640616453
DoldingSmith;2016-05-05 04:39;0;0;"@SadiqKhan What's your views on equal pay for women and decriminalisation of drugs?";;@SadiqKhan;;"727960779694149632";https://twitter.com/DoldingSmith/status/727960779694149632
NaziaRehman6;2016-05-05 04:39;2;2;"Good luck for tomorrow @MrsJo_P @SadiqKhan @CllrMSmethurst and all labour candidates #labourdoorstep";;@MrsJo_P @SadiqKhan @CllrMSmethurst;#labourdoorstep;"727960772274470912";https://twitter.com/NaziaRehman6/status/727960772274470912
OrchidCareHW;2016-05-05 04:39;2;1;"Campaigning with @Gulaid1 for @SadiqKhan @TeamKhan2016 delivered campaign box #ReadyForKhan @TH_Labour_Party";;@Gulaid1 @SadiqKhan @TeamKhan2016 @TH_Labour_Party;#ReadyForKhan;"727960749537103872";https://twitter.com/OrchidCareHW/status/727960749537103872
ldwgf;2016-05-05 04:38;0;0;"@SadiqKhan & @sianberry good response Tory & Lib feeble empty pledge as usual https:// twitter.com/LondonNPC/stat us/727957563015319553 …";;@SadiqKhan @sianberry;;"727960694394634240";https://twitter.com/ldwgf/status/727960694394634240
ShaziaZRafi;2016-05-05 04:38;0;1;"To my twitterverse in London who are eligible to vote tmr #YesWeKhan @SadiqKhan";;@SadiqKhan;#YesWeKhan;"727960604271611905";https://twitter.com/ShaziaZRafi/status/727960604271611905
AmjadXia;2016-05-05 04:38;0;0;"Best of luck Sadiq Khan for London Mayer Elections. Sadiq Khan is a son of buss driver while on the other side is... http:// fb.me/zPzMIEv9";;;;"727960566388641794";https://twitter.com/AmjadXia/status/727960566388641794
drkhanyasser;2016-05-05 04:38;0;0;"All the best Mr @SadiqKhan . No doubt U are the 1st choice for the majority of Londoners! Ur manifesto is 100% consistent with their needs.";;@SadiqKhan;;"727960547635908608";https://twitter.com/drkhanyasser/status/727960547635908608
AmirMateen2;2016-05-05 04:38;0;1;"@NademKhan no I am not but I am trying to convince my friends who are. Vote for @SadiqKhan";;@NademKhan @SadiqKhan;;"727960495546839041";https://twitter.com/AmirMateen2/status/727960495546839041
ChacharFayaz;2016-05-05 04:37;0;4;"Best of Luck @SadiqKhan .Hope success will kiss your feet . #PakistanZindabad";;@SadiqKhan;#PakistanZindabad;"727960463112339456";https://twitter.com/ChacharFayaz/status/727960463112339456
MOHSINMUZAFFAR;2016-05-05 04:37;0;1;"@AmirMateen2 @SadiqKhan sorry u cant vote, u can support but cant vote";;@AmirMateen2 @SadiqKhan;;"727960438147796993";https://twitter.com/MOHSINMUZAFFAR/status/727960438147796993
TanyaOrchid;2016-05-05 04:37;0;0;"Good luck to @SadiqKhan @UKLabour tomorrow! #votesadiq";;@SadiqKhan @UKLabour;#votesadiq;"727960409353928704";https://twitter.com/TanyaOrchid/status/727960409353928704
iissabright;2016-05-05 04:37;2;4;"It was great campaigning alongside #TeamKhan @Ed_Miliband @SeemaMalhotra1 London's future looks bright @SadiqKhan pic.twitter.com/jj2h87vcwj";;@Ed_Miliband @SeemaMalhotra1 @SadiqKhan;#TeamKhan;"727960389376462848";https://twitter.com/iissabright/status/727960389376462848
as_aama;2016-05-05 04:36;0;0;"@SadiqKhan @ChukaUmunna @OwenJones84 @eddieizzard @RuthCadbury @wesstreeting @Siobhain_MP @MikeGapes @hammersmithandy @HackneyAbbott @vickyf";;@SadiqKhan @ChukaUmunna @OwenJones84 @eddieizzard @RuthCadbury @wesstreeting @Siobhain_MP @MikeGapes @hammersmithandy @HackneyAbbott @vickyf;;"727960236393410560";https://twitter.com/as_aama/status/727960236393410560
farahaydr;2016-05-05 04:36;0;0;"@AmirMateen2 @SadiqKhan .yeaa u right.we r anxious !";;@AmirMateen2 @SadiqKhan;;"727960235109974016";https://twitter.com/farahaydr/status/727960235109974016
mukhtarkarim;2016-05-05 04:36;0;1;"@Deanofcomedy @SadiqKhan ran clear campaign focussing on policies & not getting dragged into gutter campaigns of his opponents #commendable";;@Deanofcomedy @SadiqKhan;#commendable;"727960201228369921";https://twitter.com/mukhtarkarim/status/727960201228369921
lisa_reeve1990;2016-05-05 04:36;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan Not sure what relevance this article has to labour.";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727960169104195585";https://twitter.com/lisa_reeve1990/status/727960169104195585
msfarooqui79;2016-05-05 04:36;0;0;"@SadiqKhan my vote is with you sir not with @ImranKhanPTI";;@SadiqKhan @ImranKhanPTI;;"727960137714020353";https://twitter.com/msfarooqui79/status/727960137714020353
DawnButlerBrent;2016-05-05 04:36;1;1;"@mcneil_tom @TeamKhan2016 @SadiqKhan me too!.... just thinking I'll have to wear trainers as my feet ache";;@mcneil_tom @TeamKhan2016 @SadiqKhan;;"727960119229698048";https://twitter.com/DawnButlerBrent/status/727960119229698048
cllrpeck;2016-05-05 04:36;10;7;"Best of luck to @SadiqKhan & @FloEshalomi tomorrow. You will be strong voices for London & Lambeth";;@SadiqKhan @FloEshalomi;;"727960104784506880";https://twitter.com/cllrpeck/status/727960104784506880
SukhTalks;2016-05-05 04:36;2;1;"There are 2 types of people in this election, those that get this video, and those that don't! #NastyZac #sadiqkhan https://www. youtube.com/watch?v=A2Oswn O_TJAhttps://www.youtube.com/watch?v=A2OswnO_TJA …";;;#NastyZac #sadiqkhan;"727960082315628546";https://twitter.com/SukhTalks/status/727960082315628546
faisalmalix1;2016-05-05 04:36;0;0;"@SadiqKhan Put an online system where if m selling my london property i mst put for month & wait for bid from londener & then other options";;@SadiqKhan;;"727960028087488513";https://twitter.com/faisalmalix1/status/727960028087488513
lisa_reeve1990;2016-05-05 04:36;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan Hitler was an anti-semite. Jeremy Corbyn is not.";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727960011494797312";https://twitter.com/lisa_reeve1990/status/727960011494797312
AWorldGoneNuts;2016-05-05 04:35;0;0;"@lisa_reeve1990 Go on then chuck, off you go ! @johnmcdonnellMP @SadiqKhan";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959907501260800";https://twitter.com/AWorldGoneNuts/status/727959907501260800
lisa_reeve1990;2016-05-05 04:35;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan IRA - involvement, peace process - as explained, and backed up by research, facts the lot.";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727959897795637248";https://twitter.com/lisa_reeve1990/status/727959897795637248
alaninwinton;2016-05-05 04:35;1;0;"To vote Sadiq Khan would be a big mistake. A disastrous choice https:// twitter.com/Lathanakkeeran /status/727959141759733765 …";;;;"727959876484337667";https://twitter.com/alaninwinton/status/727959876484337667
lisa_reeve1990;2016-05-05 04:35;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan 1). Image taken at unfortunate moment - using as evidence of anti-semitism, stupid.";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727959830145716224";https://twitter.com/lisa_reeve1990/status/727959830145716224
NademKhan;2016-05-05 04:35;0;1;"@AmirMateen2 @SadiqKhan are you British?";;@AmirMateen2 @SadiqKhan;;"727959808545067008";https://twitter.com/NademKhan/status/727959808545067008
ElliotBidgood;2016-05-05 04:35;0;0;"@robertcp @georgeeaton 1. Barnet/Camden 2. As @SadiqKhan has said, that's the lesser issue when a whole community doesn't feel safe with us";;@robertcp @georgeeaton @SadiqKhan;;"727959803390251008";https://twitter.com/ElliotBidgood/status/727959803390251008
AWorldGoneNuts;2016-05-05 04:35;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/qYDyuaBy77";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959786369724420";https://twitter.com/AWorldGoneNuts/status/727959786369724420
lisa_reeve1990;2016-05-05 04:34;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan Don;t know where to begin with this lot, but lets start here -";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727959732846235652";https://twitter.com/lisa_reeve1990/status/727959732846235652
FloEshalomi;2016-05-05 04:34;4;7;"Looking forward to us turning it red once we elect a Labour Mayor & Labour Assembly again @SadiqKhan #ReadyForKhan https:// twitter.com/se1/status/727 952678345650176 …";;@SadiqKhan;#ReadyForKhan;"727959712260558848";https://twitter.com/FloEshalomi/status/727959712260558848
AliPicton;2016-05-05 04:34;31;38;"Incredible energy on the phones tonight for @SadiqKhan w @SeemaMalhotra1 @Ed_Miliband at #TeamKhan HQ #ReadyForKhan pic.twitter.com/xm9itxJJiM";;@SadiqKhan @SeemaMalhotra1 @Ed_Miliband;#TeamKhan #ReadyForKhan;"727959666291032064";https://twitter.com/AliPicton/status/727959666291032064
AWorldGoneNuts;2016-05-05 04:34;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/eSwPk9krxe";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959654991564800";https://twitter.com/AWorldGoneNuts/status/727959654991564800
Shirls170155;2016-05-05 04:33;0;0;"@AskarEnglish I don't live in London. If I did I would definitely vote @SadiqKhan .";;@AskarEnglish @SadiqKhan;;"727959405602480128";https://twitter.com/Shirls170155/status/727959405602480128
MickMcAteer;2016-05-05 04:33;0;4;"Good response on the doorstep tonight-come on #SadiqKhan https:// twitter.com/sophisabella/s tatus/727953129585709056 …";;;#SadiqKhan;"727959365509107713";https://twitter.com/MickMcAteer/status/727959365509107713
Deanofcomedy;2016-05-05 04:33;13;31;"Amazing to see London, England is on verge of electing @SadiqKhan as Mayor- he will be the first ever Muslim to serve as Mayor of London";;@SadiqKhan;;"727959364661870592";https://twitter.com/Deanofcomedy/status/727959364661870592
thegreyghostofw;2016-05-05 04:33;0;0;"I bet Sadiqkhan is thrilled they're not uncle toms. http://www. bbc.co.uk/news/uk-362054 11 …";;;;"727959328221745152";https://twitter.com/thegreyghostofw/status/727959328221745152
AWorldGoneNuts;2016-05-05 04:33;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/NFexrSRgSH";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959298165313536";https://twitter.com/AWorldGoneNuts/status/727959298165313536
g_dadda;2016-05-05 04:33;0;0;"Let's NOT have a Tory Mayor please London.... Anis Zoll Khan oops I meant Sadiq Khan !! http:// fb.me/587jB73Vi";;;;"727959240422375426";https://twitter.com/g_dadda/status/727959240422375426
ZeshanMalick;2016-05-05 04:33;1;2;"Best of luck @SadiqKhan in London Mayor election.";;@SadiqKhan;;"727959233329823748";https://twitter.com/ZeshanMalick/status/727959233329823748
AWorldGoneNuts;2016-05-05 04:33;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/GcVHNGNXyn";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959231794663424";https://twitter.com/AWorldGoneNuts/status/727959231794663424
TehachapiHomes;2016-05-05 04:32;4;0;"Newly elected London Mayor Muslim Sadiq Khan calls moderate Muslims 'Uncle Toms' Brits are destroying Britain . http:// dailym.ai/24xjBIb";;;;"727959194695966720";https://twitter.com/TehachapiHomes/status/727959194695966720
AWorldGoneNuts;2016-05-05 04:32;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/KwFwjTEHrg";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959159711338497";https://twitter.com/AWorldGoneNuts/status/727959159711338497
AWorldGoneNuts;2016-05-05 04:32;0;0;"@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan pic.twitter.com/AciXt6W7hN";;@lisa_reeve1990 @johnmcdonnellMP @SadiqKhan;;"727959120939225088";https://twitter.com/AWorldGoneNuts/status/727959120939225088
publicradionerd;2016-05-05 04:32;0;0;"So WBUR has just teased the next @npratc piece: " Sadiq Khan may be elected London's first Muslim mayor tomorrow"...We'll see, we shall see.";;@npratc;;"727959042312835073";https://twitter.com/publicradionerd/status/727959042312835073
abidazad87;2016-05-05 04:32;0;0;"@SadiqKhan congrats";;@SadiqKhan;;"727959023673298944";https://twitter.com/abidazad87/status/727959023673298944
back_samuel;2016-05-05 04:32;7;4;"So @SadiqKhan Was your use of "Uncle Tom" about moderate muslims a term of endearment? What other insulting racial epithets can we expect?";;@SadiqKhan;;"727959018245783552";https://twitter.com/back_samuel/status/727959018245783552
AWorldGoneNuts;2016-05-05 04:32;0;0;"@lisa_reeve1990 Make sure you vote Tory tomorrow and reject Labour's disgusting racism anti-semitism and support for terrorists @SadiqKhan";;@lisa_reeve1990 @SadiqKhan;;"727959010930987009";https://twitter.com/AWorldGoneNuts/status/727959010930987009
mbeevor;2016-05-05 04:31;0;1;"Today is the last day that Boris Johnson is mayor of London. Let's go out tomorrow and elect a Labour replacement, @SadiqKhan";;@SadiqKhan;;"727958894472003584";https://twitter.com/mbeevor/status/727958894472003584
c_mclachlan89;2016-05-05 04:31;0;0;"@nikkibarrrr @SadiqKhan still got it Nikki";;@nikkibarrrr @SadiqKhan;;"727958882472099843";https://twitter.com/c_mclachlan89/status/727958882472099843
thewritertype;2016-05-05 04:31;17;37;"Londoners. Stop unprincipled Tory spivs from stealing our city and selling it to crooks, oligarchs and greedy corporations. Vote Sadiq Khan .";;;;"727958831662309376";https://twitter.com/thewritertype/status/727958831662309376
AmirMateen2;2016-05-05 04:31;12;36;"@SadiqKhan as London Mayor is bigger news for me than Obama becoming US President or Trump becoming presidential candidate. Looking forward";;@SadiqKhan;;"727958737810493445";https://twitter.com/AmirMateen2/status/727958737810493445
lisa_reeve1990;2016-05-05 04:30;0;0;"@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan Yeah.. because the tories aren;t racist.. no....";;@AWorldGoneNuts @johnmcdonnellMP @SadiqKhan;;"727958723419881472";https://twitter.com/lisa_reeve1990/status/727958723419881472
peter__land;2016-05-05 04:30;0;0;"@eddieizzard @SadiqKhan Eddie, I love you humour, but please don't support Mr Kahn. I am in awe of all your marathoning.";;@eddieizzard @SadiqKhan;;"727958675353157632";https://twitter.com/peter__land/status/727958675353157632
abdullahassaann;2016-05-05 04:30;0;0;"Sadiq Khan must win today. #LondonMayor2016";;;#LondonMayor2016;"727958660563996672";https://twitter.com/abdullahassaann/status/727958660563996672
Geekiopath;2016-05-05 04:30;0;0;"LONDON: TOMORROW, GO OUT THERE AND VOTE FOR SADIQ KHAN .";;;;"727958614632239104";https://twitter.com/Geekiopath/status/727958614632239104
msfarooqui79;2016-05-05 04:30;0;1;"@AmirMateen2 @SadiqKhan means IK did another failed camping but this time out of country";;@AmirMateen2 @SadiqKhan;;"727958574417256448";https://twitter.com/msfarooqui79/status/727958574417256448
WimbledonLabour;2016-05-05 04:29;0;0;"Tomorrow Vote @SadiqKhan AND @LeonieC for GLA if you want a Wimbledon and London to be proud of!!!!";;@SadiqKhan @LeonieC;;"727958436416262144";https://twitter.com/WimbledonLabour/status/727958436416262144
